left_sensor,med_sensor,right_sensor,sampling_time,left_motor,right_motor
18.88,238.08,37.8,0.17980575561523438,3.0359999999999996,0.9790000000000001
18.93,244.64,33.37,0.1819171905517578,3.0359999999999996,0.9789999999999996
54.7,456.32,31.61,0.3244931697845459,3.0359999999999996,0.9789999999999996
469.57,5.21,19.2,0.295731782913208,3.0359999999999996,0.9789999999999996
5.42,5.65,18.68,0.025072336196899414,3.0359999999999996,0.9789999999999996
5.6,12.65,18.66,0.029805898666381836,3.0359999999999996,0.9789999999999996
5.23,12.82,18.3,0.029509544372558594,3.0359999999999996,0.9789999999999996
5.01,12.77,16.87,0.02856302261352539,3.0359999999999996,0.9789999999999996
4.38,13.23,17.46,0.02882981300354004,3.0359999999999996,0.9789999999999996
4.62,12.88,16.72,0.028229475021362305,3.0359999999999996,0.9789999999999996
4.32,12.83,17.23,0.027926206588745117,3.0359999999999996,0.9789999999999996
4.2,15.37,16.51,0.02936577796936035,3.0359999999999996,0.9789999999999996
4.55,16.65,17.26,0.03065776824951172,3.0359999999999996,0.9789999999999996
4.67,16.79,17.32,0.030887603759765625,3.0359999999999996,0.9789999999999996
4.86,16.59,25.96,0.036273956298828125,3.0359999999999996,0.9790000000000001
5.02,16.96,355.62,0.22790169715881348,3.0359999999999996,0.9789999999999999
242.95,455.84,29.85,0.43267369270324707,3.0359999999999996,0.9789999999999999
47.44,456.07,4.75,0.30327558517456055,3.0359999999999996,0.9789999999999999
43.56,456.09,4.57,0.3009622097015381,3.0359999999999996,0.9789999999999999
14.55,246.15,4.73,0.16196489334106445,2.032027027027027,2.032027027027027
14.49,245.86,4.75,0.1617882251739502,2.032027027027027,2.032027027027027
14.91,45.08,4.92,0.045098304748535156,2.0320270270270266,2.0320270270270266
14.71,245.94,4.77,0.16202759742736816,2.032027027027027,2.032027027027027
15.08,241.87,4.94,0.16016721725463867,2.032027027027027,2.032027027027027
15.11,30.11,5.19,0.037750959396362305,2.032027027027027,2.032027027027027
15.25,245.32,30.76,0.17812085151672363,3.035999999999999,0.9790000000000001
15.75,244.95,6.3,0.1632976531982422,2.0320270270270275,2.0320270270270275
16.18,457.42,4.87,0.28579020500183105,2.0320270270270275,2.0320270270270275
41.39,252.18,4.38,0.1810925006866455,0.9789999999999999,3.036
42.92,456.54,353.49,0.5043573379516602,0.9789999999999999,3.036
24.27,22.19,676.78,0.4288315773010254,0.9789999999999999,3.036
14.33,13.2,39.55,0.04779982566833496,3.035999999999999,0.9789999999999999
14.07,14.37,36.25,0.046628475189208984,3.036000000000001,0.9790000000000001
14.5,13.12,32.59,0.04348945617675781,3.0359999999999996,0.9789999999999998
13.14,14.03,35.6,0.04419350624084473,3.036000000000001,0.9790000000000001
13.06,13.9,35.86,0.04541206359863281,3.036,0.9790000000000003
12.17,14.12,352.46,0.22865962982177734,3.036,0.9790000000000001
12.9,5.11,32.94,0.03898763656616211,3.035999999999999,0.9789999999999998
17.76,4.39,373.24,0.23769140243530273,3.036,0.9789999999999996
4.28,21.3,676.82,0.4166088104248047,3.036,0.9789999999999996
37.99,37.75,28.96,0.07039308547973633,1.7521006711409397,3.036000000000001
253.85,48.87,30.34,0.20314788818359375,3.0359999999999996,3.0359999999999996
43.74,37.26,352.16,0.2601504325866699,3.036,3.036
9.97,46.44,28.58,0.05679512023925781,2.2944178265148327,1.7195935345693067
9.82,39.2,352.17,0.24173307418823242,3.036,0.9790000000000001
44.66,40.07,26.02,0.07363510131835938,1.3924657437491175,3.035999999999999
43.96,40.1,25.53,0.07181549072265625,1.3646606770290006,3.036000000000001
256.56,38.51,25.33,0.19429349899291992,1.3791446679487362,3.0359999999999996
36.01,40.68,28.57,0.06921148300170898,1.616354497795948,3.035999999999999
35.88,40.03,28.23,0.06842184066772461,1.6022221278282782,3.036
43.69,245.76,27.73,0.19380736351013184,1.4209810983888727,3.035999999999999
64.49,455.82,35.45,0.3310108184814453,1.4209810983888727,3.035999999999999
43.85,254.1,34.61,0.2023637294769287,3.035999999999999,3.035999999999999
20.37,24.3,35.52,0.05571269989013672,2.9920153800264675,1.0414572799292994
20.29,19.98,355.09,0.23799705505371094,3.0299139808656235,0.9832848720598065
23.53,23.12,32.53,0.05364251136779785,2.659236237342036,1.5194685054327182
23.23,23.48,32.53,0.054297685623168945,2.692932541599346,1.499110376804611
23.33,22.91,32.51,0.05487203598022461,2.6697694934547536,1.5002377471652135
23.8,22.66,31.71,0.05339312553405762,2.603743051839166,1.5422162104885644
22.54,22.95,30.53,0.05295753479003906,2.708963332391069,1.4730151283729724
22.32,22.25,31.08,0.05284857749938965,2.7258544234800848,1.4383792688657095
22.05,22.21,29.62,0.050818443298339844,2.2871259750513158,1.7718946954813368
22.06,21.67,23.72,0.04696536064147949,2.020920393559929,2.076441727367324
21.84,21.75,26.85,0.04930996894836426,2.2170465171850733,1.8518920332799251
22.71,21.97,26.37,0.04980063438415527,2.0809482141604096,1.9834479897005874
8.63,21.55,26.31,0.04085421562194824,2.815993695311604,1.179628218331617
8.1,21.67,27.77,0.04168820381164551,2.834081274615108,1.162580791693705
7.58,21.62,25.73,0.03978443145751953,2.796284655831739,1.198321171687689
7.36,34.27,26.75,0.04897284507751465,2.2824886636625963,1.7331475503228262
6.85,26.82,28.1,0.04361248016357422,2.6403130290819354,1.350710320901995
6.7,26.61,26.44,0.04357576370239258,2.612250461644663,1.378998167274986
6.44,21.01,25.79,0.04065275192260742,2.8608192090395477,1.1375671918443002
6.26,26.66,24.3,0.04181528091430664,2.5096415046168246,1.4848027367354089
15.53,26.21,20.72,0.044677019119262695,2.1726982148871663,1.860724499836012
26.82,25.99,24.76,0.0534663200378418,1.855514478102638,2.280008301969322
34.2,24.58,20.02,0.05423283576965332,0.9808337104848107,3.0359999999999987
26.01,16.91,22.34,0.046143531799316406,1.3704663580343464,2.5208267504488315
25.8,27.57,19.1,0.05079293251037598,1.4400707373884225,2.5525762003816457
25.2,8.63,18.88,0.039246559143066406,0.9789999999999999,3.035999999999999
31.13,8.79,22.37,0.04397726058959961,0.9790000000000003,3.036000000000001
24.78,7.82,22.71,0.04087233543395996,1.457890533619693,2.4160589417040357
28.45,7.74,22.4,0.04148530960083008,1.3008979310344824,2.6067130434782597
24.32,15.55,22.91,0.044371843338012695,1.4981387971580105,2.3689667852906284
27.17,22.59,23.18,0.05002188682556152,1.7461819747175693,2.3519027237354106
23.87,22.43,22.73,0.048364877700805664,1.8616228710462277,2.2706075789934856
23.47,22.3,22.41,0.04727745056152344,1.8706985065458586,2.269938978136975
23.35,21.72,22.73,0.04729604721069336,1.8311843042974292,2.261900135824187
22.9,21.43,22.3,0.046507835388183594,1.823836423841061,2.266438719915368
22.72,20.94,14.32,0.0417940616607666,1.2260607123583385,2.767274588271509
21.98,20.77,22.0,0.04558205604553223,1.799957553525976,2.238526499844572
21.99,20.74,4.57,0.0357050895690918,1.2364045174537994,2.756528873525824
21.46,21.7,4.08,0.035598039627075195,1.4107259809672794,2.581095087163234
21.09,20.02,3.83,0.03390812873840332,1.0011689900426743,3.0109006756756767
20.88,21.31,3.44,0.034301042556762695,1.4743918276230223,2.519576674095297
20.58,20.64,3.06,0.033738136291503906,1.3971032863849775,2.5944309063892996
20.36,22.2,2.88,0.034147024154663086,1.805421133821827,2.2197455053935253
20.48,20.17,2.57,0.03307652473449707,1.2295121028744347,2.7636847779215157
20.34,19.25,2.72,0.032765865325927734,0.9790000000000001,3.036
20.09,18.52,34.57,0.05029654502868652,3.020961007311127,0.9896019250677297
19.85,19.17,355.47,0.23754000663757324,3.036,0.9789999999999998
17.66,16.24,23.37,0.041129350662231445,3.036,0.9789999999999999
17.41,15.65,18.32,0.03818368911743164,3.036,0.9789999999999999
20.51,14.86,18.06,0.038598060607910156,0.9790000000000003,3.0359999999999996
21.75,14.4,18.02,0.03943467140197754,0.9789999999999995,3.035999999999999
21.72,14.31,17.26,0.03867506980895996,0.9789999999999999,3.0359999999999996
20.98,13.78,17.18,0.03944087028503418,0.9790000000000002,3.036
22.39,13.59,24.77,0.04337763786315918,1.9162121234386476,1.9183494763916946
15.93,13.53,350.61,0.22906064987182617,3.035999999999999,0.9790000000000001
15.24,28.04,676.83,0.4271202087402344,3.035999999999999,0.9790000000000001
25.34,241.47,346.35,0.36487698554992676,3.036000000000002,1.1315315003524973
23.89,11.19,13.33,0.03579092025756836,0.9789999999999993,3.036
23.97,10.67,14.07,0.036098480224609375,0.9790000000000001,3.0359999999999996
23.7,11.04,13.93,0.03589797019958496,0.9790000000000001,3.035999999999999
